seed,depth,knn,local_gap,boundary
0,5.511135434476734,0.03466347199850155,0.03307328735421261,0.05613939770889831
1,5.612896292180663,0.033140804997747145,0.022553860782615075,0.02953480073945145
1,6.267472890221256,0.03268781866712596,0.018097046600776875,0.05233555692342606
1,6.527046748722082,0.03268781866712595,0.016033326649262866,0.0657288939410052
1,6.563947997114962,0.03368504455094033,0.01833864412637049,0.0844022102219518
1,6.520477978374911,0.03573340957129532,0.02240693586046731,0.10240618219374618
1,6.64635521109405,0.03454183935584219,0.023552631306240433,0.12921608194288642
1,7.19186034716915,0.029261215788261352,0.015732321244457267,0.14951144480622705
1,7.332704843873283,0.024793503938031793,0.014515028546770128,0.16068072443180095
1,7.481937045891789,0.020362106603311763,0.01441783479560281,0.1785415018997673
1,7.9785071065269175,0.020004326204273736,0.008388186524266095,0.18951639402300657
1,7.9493046211699445,0.020004326204273736,0.008096770580020743,0.1953178749482995
1,7.241341236370526,0.024161150298173163,0.016207283148148233,0.20570993518304806
1,6.2013424687928485,0.041779155147411484,0.051525523385741026,0.22773244124459596
1,6.7504141027686995,0.0412685160546022,0.04579283555740363,0.3087609819545301
1,7.379002879690987,0.03426203039817456,0.01134138783774638,0.3193181123594032
1,7.395364147364116,0.029411772289926696,0.01469136810784255,0.3314437576300229
1,7.377833560611595,0.029411772289926696,0.014725745593330009,0.3487008485750883
1,7.083908144981812,0.03428953238656453,0.02414238371336508,0.3608952488166829
1,6.338343834736098,0.051558396555680855,0.04381016846905378,0.3969856160018185
1,7.476040582899506,0.03681669537375387,0.028172510020885472,0.44851558575479045
1,7.81482109962253,0.034890675258234284,0.007329871104207103,0.4533306360435894
1,7.310772380336626,0.03387909513223504,0.02183293310488041,0.46317532796320465
1,7.215241315624457,0.030074898116944172,0.024969027955805106,0.49699650225335024
1,7.742424897698321,0.025152162595945028,0.013655318520622184,0.48688661612518513
1,8.414702403959978,0.023698831149264722,0.0066715249003204136,0.4756928607054054
1,8.306198595247322,0.023698831149264722,0.011987657403224994,0.4735435663245443
1,7.048617079859717,0.030750758760959052,0.025857929858563666,0.4517175458989554
1,6.9947405656627675,0.04270669447757443,0.021446774527494106,0.421827706607417
1,6.73013658620793,0.05081108428067571,0.03978671950318752,0.4088239968439672
1,7.599273888287675,0.034001086639980915,0.034330012635641116,0.34225426760104194
1,7.796799270037768,0.032328849817295335,0.006222540652337016,0.34016397157268496
1,7.303171943183124,0.02818693570676851,0.01595280804940019,0.3298091862963679
1,7.133792804839182,0.02818693570676851,0.021849930766965564,0.3082583554738846
1,7.7196463483113416,0.021598054679886312,0.015666644386976847,0.2861093247624368
1,8.25491663000826,0.01792435145488396,0.008191752200099767,0.2769250666999309
1,8.529846913805747,0.01774805135748212,0.005798513209437639,0.26972582036223725
1,8.216966548369903,0.01774805135748212,0.01155434567184882,0.2653280402810556
1,7.44311331875838,0.023449313157653306,0.016626627271728256,0.2466171290185396
1,7.422767022155403,0.023844237305346593,0.015288341109860548,0.2320747857375991
1,7.780104969308438,0.021849695764338196,0.010547333420682259,0.2160404467988185
1,7.762479804343405,0.021849695764338196,0.009131121991705127,0.21098011889623458
1,6.938645323744778,0.022541137467248683,0.01712727893730559,0.19777820281540825
1,6.626764671636644,0.030962194184762627,0.012946151278015572,0.1767255610216234
1,6.339886099354857,0.03483392279455966,0.060706178873160876,0.1718859002593771
1,4.542931851129152,0.07332301117633391,0.0730012406006989,0.05531320327530165
1,5.068653130969533,0.07332301117633391,0.021943506829324166,0.025883419057979307
2,6.337274659925363,0.026860676634349222,0.014395447804185819,0.036822100604869804
